s1:

+---------------------+--------+----+
| time                | player | ip |
| 2016-08-18 04:30:04 |      0 |   0 |
| 2016-08-18 04:35:05 |      0 |   0 |
| 2016-08-18 04:40:05 |      0 |   0 |
| 2016-08-18 04:45:05 |      0 |   0 |
| 2016-08-18 04:50:06 |      0 |   0 |
| 2016-08-18 04:55:06 |      0 |   0 |
| 2016-08-18 05:00:06 |      0 |   0 |
| 2016-08-18 05:05:06 |      0 |   0 |
| 2016-08-18 05:10:07 |      0 |   0 |
| 2016-08-18 05:15:07 |      0 |   0 |
| 2016-08-18 05:20:07 |      0 |   0 |
| 2016-08-18 05:25:08 |      0 |   0 |
| 2016-08-18 05:30:08 |      0 |   0 |
| 2016-08-18 05:35:08 |      0 |   0 |
| 2016-08-18 05:40:09 |      0 |   0 |
| 2016-08-18 05:45:09 |      0 |   0 |
| 2016-08-18 05:50:09 |      0 |   0 |
| 2016-08-18 05:55:09 |      0 |   0 |
| 2016-08-18 06:00:10 |      0 |   0 |
| 2016-08-18 06:05:10 |      0 |   0 |
| 2016-08-18 06:10:10 |      0 |   0 |
| 2016-08-18 06:15:11 |      0 |   0 |
| 2016-08-18 06:20:11 |      0 |   0 |
| 2016-08-18 06:25:11 |      0 |   0 |
| 2016-08-18 06:30:12 |      0 |   0 |
| 2016-08-18 06:35:12 |      0 |   0 |
| 2016-08-18 06:40:12 |      0 |   0 |
| 2016-08-18 06:45:12 |      0 |   0 |
| 2016-08-18 06:50:13 |      0 |   0 |
| 2016-08-18 06:55:13 |      0 |   0 |
| 2016-08-18 07:00:13 |      0 |   0 |
| 2016-08-18 07:05:14 |      0 |   0 |
| 2016-08-18 07:10:14 |      0 |   0 |
| 2016-08-18 07:15:14 |      0 |   0 |
| 2016-08-18 07:20:15 |      0 |   0 |
| 2016-08-18 07:25:15 |      0 |   0 |
| 2016-08-18 07:30:15 |      0 |   0 |
| 2016-08-18 07:35:15 |      0 |   0 |
| 2016-08-18 07:40:16 |      0 |   0 |
| 2016-08-18 07:45:16 |      0 |   0 |
| 2016-08-18 07:50:16 |      0 |   0 |
| 2016-08-18 07:55:17 |      0 |   0 |
| 2016-08-18 08:00:17 |      0 |   0 |
| 2016-08-18 08:05:17 |      0 |   0 |
| 2016-08-18 08:10:18 |      0 |   0 |
| 2016-08-18 08:15:18 |      0 |   0 |
| 2016-08-18 08:20:18 |      0 |   0 |
| 2016-08-18 08:25:18 |      0 |   0 |
| 2016-08-18 08:30:19 |      0 |   0 |
| 2016-08-18 08:35:19 |      0 |   0 |
| 2016-08-18 08:40:19 |      0 |   0 |
| 2016-08-18 08:45:20 |      0 |   0 |
| 2016-08-18 08:50:20 |      0 |   0 |
| 2016-08-18 08:55:20 |      0 |   0 |
| 2016-08-18 09:00:21 |      1 |   1 |
| 2016-08-18 09:05:21 |      1 |   1 |
| 2016-08-18 09:10:21 |      1 |   1 |
| 2016-08-18 09:15:00 |      0 |   0 |
| 2016-08-18 09:20:01 |      0 |   0 |
| 2016-08-18 09:25:01 |      0 |   0 |
| 2016-08-18 09:30:01 |      0 |   0 |
| 2016-08-18 09:35:02 |      1 |   1 |
| 2016-08-18 09:40:02 |      1 |   1 |
| 2016-08-18 09:45:02 |      1 |   1 |
| 2016-08-18 09:50:03 |      1 |   1 |
| 2016-08-18 09:55:03 |      1 |   1 |
| 2016-08-18 10:00:03 |      8 |   6 |
| 2016-08-18 10:05:04 |     40 |  34 |
| 2016-08-18 10:10:04 |     48 |  46 |
| 2016-08-18 10:15:04 |     57 |  54 |
| 2016-08-18 10:20:04 |     60 |  57 |
| 2016-08-18 10:25:05 |     64 |  58 |
| 2016-08-18 10:30:05 |     67 |  63 |
| 2016-08-18 10:35:05 |     64 |  60 |
| 2016-08-18 10:40:06 |     75 |  70 |
| 2016-08-18 10:45:06 |     74 |  68 |
| 2016-08-18 10:50:06 |     74 |  70 |
| 2016-08-18 10:55:07 |     83 |  75 |
| 2016-08-18 11:00:07 |     82 |  79 |
| 2016-08-18 11:05:07 |     93 |  90 |
| 2016-08-18 11:10:08 |     88 |  82 |
| 2016-08-18 11:15:08 |     87 |  84 |
| 2016-08-18 11:20:08 |     89 |  86 |
| 2016-08-18 11:25:09 |     88 |  86 |
| 2016-08-18 11:30:09 |     89 |  84 |
| 2016-08-18 11:35:09 |     94 |  89 |
| 2016-08-18 11:40:10 |    100 |  93 |
| 2016-08-18 11:45:10 |    101 |  94 |
| 2016-08-18 11:50:10 |    111 | 104 |
| 2016-08-18 11:55:10 |    105 |  96 |
| 2016-08-18 12:00:11 |     95 |  89 |
| 2016-08-18 12:05:11 |     92 |  85 |
| 2016-08-18 12:10:11 |     94 |  87 |
| 2016-08-18 12:15:12 |     95 |  90 |
| 2016-08-18 12:20:12 |     97 |  91 |
| 2016-08-18 12:25:12 |     94 |  89 |
| 2016-08-18 12:30:13 |     90 |  81 |
| 2016-08-18 12:35:13 |     95 |  87 |
| 2016-08-18 12:40:13 |     90 |  86 |
| 2016-08-18 12:45:13 |     97 |  91 |
| 2016-08-18 12:50:14 |     94 |  91 |
| 2016-08-18 12:55:14 |     92 |  90 |
| 2016-08-18 13:00:14 |     94 |  90 |
| 2016-08-18 13:05:15 |    100 |  95 |
| 2016-08-18 13:10:15 |     96 |  93 |
| 2016-08-18 13:15:15 |     99 |  95 |
| 2016-08-18 13:20:16 |     94 |  92 |
| 2016-08-18 13:25:16 |     98 |  92 |
| 2016-08-18 13:30:16 |     93 |  90 |
| 2016-08-18 13:35:17 |     98 |  94 |
| 2016-08-18 13:40:17 |     96 |  94 |
| 2016-08-18 13:45:17 |     95 |  94 |
| 2016-08-18 13:50:17 |     99 |  97 |
| 2016-08-18 13:55:18 |     99 |  96 |
| 2016-08-18 14:00:18 |    102 |  95 |
| 2016-08-18 14:05:18 |    101 |  98 |
| 2016-08-18 14:10:19 |     93 |  90 |
| 2016-08-18 14:15:19 |    100 |  96 |
| 2016-08-18 14:20:19 |    110 | 105 |
| 2016-08-18 14:25:20 |    105 | 101 |
| 2016-08-18 14:30:20 |    105 | 105 |
| 2016-08-18 14:35:20 |    106 | 104 |
| 2016-08-18 14:40:21 |    103 | 101 |
| 2016-08-18 14:45:21 |    100 |  99 |
| 2016-08-18 14:50:21 |     95 |  95 |
| 2016-08-18 14:55:22 |    101 |  98 |
| 2016-08-18 15:00:22 |     93 |  92 |
| 2016-08-18 15:05:22 |     86 |  89 |
| 2016-08-18 15:10:22 |     92 |  94 |
| 2016-08-18 15:15:23 |     94 |  95 |
| 2016-08-18 15:20:23 |     97 |  97 |
| 2016-08-18 15:25:23 |     95 |  96 |
| 2016-08-18 15:30:24 |     83 |  86 |
| 2016-08-18 15:35:24 |     83 |  87 |
| 2016-08-18 15:40:24 |     81 |  85 |
| 2016-08-18 15:45:25 |     80 |  84 |
| 2016-08-18 15:50:25 |     92 |  93 |
| 2016-08-18 15:55:25 |     88 |  92 |
| 2016-08-18 16:00:26 |     90 |  92 |
| 2016-08-18 16:05:26 |     89 |  91 |
| 2016-08-18 16:10:26 |    101 | 101 |
| 2016-08-18 16:15:26 |     97 | 100 |
| 2016-08-18 16:20:27 |     92 |  96 |
| 2016-08-18 16:25:27 |     95 |  97 |
| 2016-08-18 16:30:27 |     94 |  98 |
| 2016-08-18 16:35:28 |     84 |  87 |
| 2016-08-18 16:40:28 |     83 |  85 |
| 2016-08-18 16:45:28 |     85 |  88 |
| 2016-08-18 16:50:29 |     86 |  87 |
| 2016-08-18 16:55:29 |     75 |  73 |
| 2016-08-18 17:00:29 |     76 |  76 |
| 2016-08-18 17:05:30 |     71 |  73 |
| 2016-08-18 17:10:30 |     69 |  72 |
| 2016-08-18 17:15:30 |     80 |  82 |
| 2016-08-18 17:20:30 |     84 |  87 |
| 2016-08-18 17:25:31 |     78 |  81 |
| 2016-08-18 17:30:31 |     80 |  83 |
| 2016-08-18 17:35:31 |     76 |  78 |
| 2016-08-18 17:40:32 |     67 |  72 |
| 2016-08-18 17:45:32 |     77 |  80 |
| 2016-08-18 17:50:32 |     69 |  74 |
| 2016-08-18 17:55:33 |     74 |  80 |
| 2016-08-18 18:00:33 |     77 |  84 |
| 2016-08-18 18:05:33 |     71 |  75 |
| 2016-08-18 18:10:34 |     68 |  74 |
| 2016-08-18 18:15:34 |     67 |  74 |
| 2016-08-18 18:20:34 |     68 |  74 |
| 2016-08-18 18:25:35 |     65 |  70 |
| 2016-08-18 18:30:35 |     72 |  79 |
| 2016-08-18 18:35:35 |     67 |  73 |
| 2016-08-18 18:40:35 |     72 |  81 |
| 2016-08-18 18:45:36 |     73 |  79 |
| 2016-08-18 18:50:36 |     82 |  86 |
| 2016-08-18 18:55:36 |     78 |  83 |
| 2016-08-18 19:00:37 |     78 |  82 |
| 2016-08-18 19:05:37 |     80 |  84 |
| 2016-08-18 19:10:37 |     88 |  89 |
| 2016-08-18 19:15:38 |     82 |  89 |
| 2016-08-18 19:20:38 |     80 |  86 |
| 2016-08-18 19:25:38 |     92 |  96 |
| 2016-08-18 19:30:38 |     89 |  95 |
| 2016-08-18 19:35:39 |     89 |  97 |
| 2016-08-18 19:40:39 |     88 |  95 |
| 2016-08-18 19:45:39 |     92 |  97 |
| 2016-08-18 19:50:40 |     87 |  94 |
| 2016-08-18 19:55:40 |     93 | 101 |
| 2016-08-18 20:00:40 |     94 | 102 |
| 2016-08-18 20:05:41 |     91 |  95 |
| 2016-08-18 20:10:41 |     93 |  99 |
| 2016-08-18 20:15:41 |     91 |  98 |
| 2016-08-18 20:20:42 |     93 |  98 |
| 2016-08-18 20:25:42 |     93 |  98 |
| 2016-08-18 20:30:42 |     98 | 102 |
| 2016-08-18 20:35:42 |     95 | 103 |
| 2016-08-18 20:40:43 |     95 | 101 |
| 2016-08-18 20:45:43 |     95 | 102 |
| 2016-08-18 20:50:43 |    100 | 104 |
| 2016-08-18 20:55:44 |    104 | 110 |
| 2016-08-18 21:00:44 |     96 | 104 |
| 2016-08-18 21:05:44 |     95 | 100 |
| 2016-08-18 21:10:45 |     88 |  94 |
| 2016-08-18 21:15:45 |     90 |  95 |
| 2016-08-18 21:20:45 |     90 |  94 |
| 2016-08-18 21:25:46 |     86 |  93 |
| 2016-08-18 21:30:46 |     88 |  94 |
| 2016-08-18 21:35:46 |     86 |  92 |
| 2016-08-18 21:40:47 |     91 |  99 |
| 2016-08-18 21:45:47 |     95 |  96 |
| 2016-08-18 21:50:47 |     97 |  98 |
| 2016-08-18 21:55:47 |     94 | 100 |
| 2016-08-18 22:00:48 |     97 | 101 |
| 2016-08-18 22:05:48 |     90 |  94 |
| 2016-08-18 22:10:48 |     84 |  90 |
| 2016-08-18 22:15:49 |     88 |  94 |
| 2016-08-18 22:20:49 |     80 |  87 |
| 2016-08-18 22:25:49 |     79 |  86 |
| 2016-08-18 22:30:50 |     83 |  88 |
| 2016-08-18 22:35:50 |     83 |  87 |
| 2016-08-18 22:40:50 |     77 |  83 |
| 2016-08-18 22:45:50 |     85 |  90 |
| 2016-08-18 22:50:51 |     92 |  98 |
| 2016-08-18 22:55:51 |     90 |  98 |
| 2016-08-18 23:00:51 |     86 |  93 |
| 2016-08-18 23:05:52 |     83 |  90 |
| 2016-08-18 23:10:52 |     87 |  92 |
| 2016-08-18 23:15:52 |     80 |  88 |
| 2016-08-18 23:20:53 |     73 |  80 |
| 2016-08-18 23:25:53 |     69 |  74 |
| 2016-08-18 23:30:53 |     65 |  73 |
| 2016-08-18 23:35:54 |     67 |  76 |
| 2016-08-18 23:40:54 |     73 |  80 |
| 2016-08-18 23:45:54 |     73 |  81 |
| 2016-08-18 23:50:55 |     70 |  78 |
| 2016-08-18 23:55:55 |     67 |  75 |
| 2016-08-19 00:00:55 |     68 |  76 |
| 2016-08-19 00:05:55 |     69 |  76 |
| 2016-08-19 00:10:56 |     68 |  77 |
| 2016-08-19 00:15:56 |     72 |  80 |
| 2016-08-19 00:20:56 |     62 |  71 |
| 2016-08-19 00:25:57 |     60 |  69 |
| 2016-08-19 00:30:57 |     56 |  63 |
| 2016-08-19 00:35:57 |     54 |  62 |
| 2016-08-19 00:40:58 |     54 |  63 |
| 2016-08-19 00:45:58 |     51 |  59 |
| 2016-08-19 00:50:58 |     51 |  59 |
| 2016-08-19 00:55:58 |     49 |  59 |
| 2016-08-19 01:00:59 |     44 |  54 |
| 2016-08-19 01:05:59 |     43 |  52 |
| 2016-08-19 01:10:59 |     42 |  52 |
| 2016-08-19 01:16:00 |     40 |  49 |
| 2016-08-19 01:21:00 |     40 |  50 |
| 2016-08-19 01:26:00 |     44 |  53 |
| 2016-08-19 01:31:01 |     40 |  50 |
| 2016-08-19 01:36:01 |     39 |  49 |
| 2016-08-19 01:41:01 |     39 |  49 |
| 2016-08-19 01:46:02 |     38 |  48 |
| 2016-08-19 01:51:02 |     37 |  47 |
| 2016-08-19 01:56:02 |     37 |  47 |
| 2016-08-19 02:01:02 |     36 |  46 |
| 2016-08-19 02:06:03 |     32 |  42 |
| 2016-08-19 02:11:03 |     31 |  40 |
| 2016-08-19 02:16:03 |     34 |  43 |
| 2016-08-19 02:21:04 |     30 |  40 |
| 2016-08-19 02:26:04 |     27 |  36 |
| 2016-08-19 02:31:04 |     26 |  36 |
| 2016-08-19 02:36:05 |     24 |  34 |
| 2016-08-19 02:41:05 |     26 |  36 |
| 2016-08-19 02:46:05 |     28 |  38 |
| 2016-08-19 02:51:05 |     28 |  38 |
| 2016-08-19 02:56:06 |     29 |  39 |
| 2016-08-19 03:01:06 |     28 |  38 |
| 2016-08-19 03:06:06 |     24 |  34 |
| 2016-08-19 03:11:07 |     26 |  36 |
| 2016-08-19 03:16:07 |     27 |  37 |
| 2016-08-19 03:21:07 |     28 |  37 |
| 2016-08-19 03:26:08 |     23 |  33 |
| 2016-08-19 03:31:08 |     24 |  34 |
| 2016-08-19 03:36:08 |     24 |  33 |
| 2016-08-19 03:41:08 |     22 |  32 |
| 2016-08-19 03:46:09 |     25 |  34 |
| 2016-08-19 03:51:09 |     26 |  35 |
| 2016-08-19 03:56:09 |     26 |  36 |
| 2016-08-19 04:01:10 |     27 |  37 |
| 2016-08-19 04:06:10 |     24 |  34 |
| 2016-08-19 04:11:10 |     26 |  36 |
| 2016-08-19 04:16:11 |     25 |  35 |
| 2016-08-19 04:21:11 |     25 |  35 |
| 2016-08-19 04:26:11 |     25 |  34 |
| 2016-08-19 04:31:12 |     24 |  33 |
| 2016-08-19 04:36:12 |     24 |  34 |
| 2016-08-19 04:41:12 |     23 |  33 |
| 2016-08-19 04:46:12 |     21 |  31 |
| 2016-08-19 04:51:13 |     24 |  34 |
| 2016-08-19 04:56:13 |     22 |  32 |
| 2016-08-19 05:01:13 |     23 |  32 |
| 2016-08-19 05:06:14 |     22 |  32 |
| 2016-08-19 05:11:14 |     23 |  32 |
| 2016-08-19 05:16:14 |     24 |  34 |
| 2016-08-19 05:21:15 |     22 |  32 |
| 2016-08-19 05:26:15 |     24 |  34 |
| 2016-08-19 05:31:15 |     24 |  34 |
| 2016-08-19 05:36:15 |     24 |  34 |
| 2016-08-19 05:41:16 |     24 |  34 |
| 2016-08-19 05:46:16 |     22 |  32 |
| 2016-08-19 05:51:16 |     21 |  31 |
| 2016-08-19 05:56:17 |     23 |  32 |
| 2016-08-19 06:01:17 |     21 |  31 |
| 2016-08-19 06:06:17 |     22 |  32 |
| 2016-08-19 06:11:18 |     21 |  31 |
| 2016-08-19 06:16:18 |     19 |  29 |
| 2016-08-19 06:21:18 |     19 |  27 |
| 2016-08-19 06:26:18 |     20 |  30 |
| 2016-08-19 06:31:19 |     21 |  30 |
| 2016-08-19 06:36:19 |     19 |  28 |
| 2016-08-19 06:41:19 |     26 |  35 |
| 2016-08-19 06:46:20 |     30 |  37 |
| 2016-08-19 06:51:20 |     31 |  40 |
| 2016-08-19 06:56:20 |     31 |  36 |
| 2016-08-19 07:01:21 |     33 |  39 |
| 2016-08-19 07:06:21 |     31 |  39 |
| 2016-08-19 07:11:21 |     33 |  41 |
| 2016-08-19 07:16:21 |     32 |  40 |
| 2016-08-19 07:21:22 |     33 |  41 |
| 2016-08-19 07:26:22 |     38 |  47 |
| 2016-08-19 07:31:22 |     42 |  48 |
| 2016-08-19 07:36:23 |     44 |  52 |
| 2016-08-19 07:41:23 |     46 |  55 |
| 2016-08-19 07:46:23 |     42 |  49 |
| 2016-08-19 07:51:24 |     44 |  52 |
| 2016-08-19 07:56:24 |     48 |  55 |
| 2016-08-19 08:01:24 |     54 |  61 |
| 2016-08-19 08:06:25 |     56 |  62 |
| 2016-08-19 08:11:25 |     59 |  67 |
| 2016-08-19 08:16:25 |     67 |  76 |
| 2016-08-19 08:21:25 |     65 |  70 |
| 2016-08-19 08:26:26 |     69 |  74 |
| 2016-08-19 08:31:26 |     72 |  81 |
| 2016-08-19 08:36:26 |     74 |  81 |
| 2016-08-19 08:41:27 |     76 |  84 |
| 2016-08-19 08:46:27 |     86 |  93 |
| 2016-08-19 08:51:27 |     84 |  88 |
| 2016-08-19 08:56:28 |     82 |  89 |
| 2016-08-19 09:01:28 |     84 |  93 |
| 2016-08-19 09:06:28 |     85 |  92 |
| 2016-08-19 09:11:28 |     82 |  87 |
| 2016-08-19 09:16:29 |     81 |  88 |
| 2016-08-19 09:21:29 |     85 |  91 |
| 2016-08-19 09:26:29 |     86 |  92 |
| 2016-08-19 09:31:30 |     93 |  97 |
+---------------------+--------+-----+





